region,category,parameter,mode,powertrain,unit,value,fill_method,year
Colombia,Historical,EV sales share,Cars,EV,percent,7.605000371932981,forward_fill,2024
Costa Rica,Historical,EV sales,Cars,BEV,Vehicles,15006.25,forward_fill,2024
Costa Rica,Historical,EV sales share,Cars,EV,percent,26.18181818181818,forward_fill,2024
Costa Rica,Historical,EV stock,Cars,BEV,Vehicles,19756.09756097561,forward_fill,2024
Croatia,Historical,EV sales share,Cars,EV,percent,4.231999824523931,forward_fill,2024
Croatia,Historical,EV sales,Cars,BEV,Vehicles,1828.5714285714284,forward_fill,2024
Croatia,Historical,EV sales,Cars,PHEV,Vehicles,1166.7857142857142,forward_fill,2024
Cyprus,Historical,EV sales,Cars,PHEV,Vehicles,1130.8695652173913,forward_fill,2024
Cyprus,Historical,EV sales,Cars,BEV,Vehicles,1560.25,forward_fill,2024
Cyprus,Historical,EV sales share,Cars,EV,percent,14.340741109128508,forward_fill,2024
Czech Republic,Historical,EV sales share,Cars,EV,percent,7.476923158182898,forward_fill,2024
Czech Republic,Historical,EV sales,Cars,PHEV,Vehicles,7802.777777777778,forward_fill,2024
Czech Republic,Historical,EV sales,Cars,BEV,Vehicles,11510.25641025641,forward_fill,2024
Denmark,Historical,EV charging points,EV,Publicly available fast,charging points,7500.0,forward_fill,2024
Denmark,Historical,EV charging points,EV,Publicly available slow,charging points,23614.457831325304,forward_fill,2024
Denmark,Historical,EV stock,Vans,FCEV,Vehicles,2.0,forward_fill,2024
Denmark,Historical,EV stock,Buses,PHEV,Vehicles,11.899999999999999,forward_fill,2024
Denmark,Historical,EV sales,Vans,PHEV,Vehicles,370.0,forward_fill,2024
Denmark,Historical,EV stock,Vans,BEV,Vehicles,12111.363636363638,forward_fill,2024
Denmark,Historical,EV sales,Vans,BEV,Vehicles,4426.315789473684,forward_fill,2024
Denmark,Historical,EV stock,Vans,PHEV,Vehicles,1875.0,forward_fill,2024
Denmark,Historical,EV stock,Cars,BEV,Vehicles,363636.36363636365,forward_fill,2024
Denmark,Historical,EV sales,Cars,BEV,Vehicles,128032.25806451612,forward_fill,2024
Denmark,Historical,EV sales,Cars,FCEV,Vehicles,0.7,forward_fill,2024
Denmark,Historical,EV stock,Cars,FCEV,Vehicles,230.0,forward_fill,2024
Denmark,Historical,EV sales,Buses,BEV,Vehicles,140.0,forward_fill,2024
Denmark,Historical,EV stock,Buses,BEV,Vehicles,1209.142857142857,forward_fill,2024
Denmark,Historical,EV sales,Cars,PHEV,Vehicles,11900.0,forward_fill,2024
Denmark,Historical,EV stock,Trucks,BEV,Vehicles,2137.3737373737376,forward_fill,2024
Denmark,Historical,EV stock,Trucks,FCEV,Vehicles,3.1500000000000004,forward_fill,2024
Denmark,Historical,EV stock,Cars,PHEV,Vehicles,121000.00000000001,forward_fill,2024
Denmark,Historical,EV stock,Buses,FCEV,Vehicles,2.25,forward_fill,2024
Denmark,Historical,EV sales,Trucks,BEV,Vehicles,1024.0,forward_fill,2024
Denmark,Historical,EV sales share,Buses,EV,percent,13.299999999999999,forward_fill,2024
Denmark,Historical,EV sales share,Vans,EV,percent,19.42528778219305,forward_fill,2024
Denmark,Historical,EV stock share,Buses,EV,percent,11.115384615384615,forward_fill,2024
Denmark,Historical,EV stock share,Trucks,EV,percent,2.450000047683715,forward_fill,2024
Denmark,Historical,EV sales share,Trucks,EV,percent,14.404762558926278,forward_fill,2024
Denmark,Historical,EV stock share,Vans,EV,percent,3.840000305175782,forward_fill,2024
Denmark,Historical,EV stock share,Cars,EV,percent,15.512820133482617,forward_fill,2024
Denmark,Historical,EV sales share,Cars,EV,percent,54.256410256410255,forward_fill,2024
Estonia,Historical,EV sales share,Cars,EV,percent,14.340741109128508,forward_fill,2024
Estonia,Historical,EV sales,Cars,BEV,Vehicles,2684.931506849315,forward_fill,2024
Estonia,Historical,EV sales,Cars,PHEV,Vehicles,729.3023255813954,forward_fill,2024
EU27,Historical,EV sales,Cars,PHEV,Vehicles,802777.7777777778,forward_fill,2024
EU27,Historical,EV sales,Trucks,BEV,Vehicles,26896.0,forward_fill,2024
EU27,Historical,EV stock,Cars,PHEV,Vehicles,4711538.461538462,forward_fill,2024
EU27,Historical,EV stock share,Cars,EV,percent,5.183999725341806,forward_fill,2024
EU27,Historical,EV sales share,Cars,EV,percent,23.047619047619047,forward_fill,2024
EU27,Historical,EV stock share,Vans,EV,percent,1.800000116229071,forward_fill,2024
EU27,Historical,EV sales share,Vans,EV,percent,11.325490123627052,forward_fill,2024
EU27,Historical,EV stock share,Buses,EV,percent,3.6450001287460445,forward_fill,2024
EU27,Historical,EV sales share,Buses,EV,percent,18.75,forward_fill,2024
EU27,Historical,EV stock,Buses,FCEV,Vehicles,720.0,forward_fill,2024
EU27,Historical,EV sales,Buses,FCEV,Vehicles,416.66666666666663,forward_fill,2024
EU27,Historical,EV charging points,EV,Publicly available slow,charging points,684473.6842105263,forward_fill,2024
EU27,Historical,EV sales,Vans,PHEV,Vehicles,1861.5384615384614,forward_fill,2024
EU27,Historical,EV stock,Buses,PHEV,Vehicles,720.9890109890109,forward_fill,2024
EU27,Historical,EV stock,Vans,FCEV,Vehicles,456.33333333333337,forward_fill,2024
EU27,Historical,EV sales,Vans,FCEV,Vehicles,60.900000000000006,forward_fill,2024
EU27,Historical,EV stock,Vans,BEV,Vehicles,457619.04761904763,forward_fill,2024
EU27,Historical,EV sales,Vans,BEV,Vehicles,189062.5,forward_fill,2024
EU27,Historical,EV sales,Buses,PHEV,Vehicles,355.55555555555554,forward_fill,2024
EU27,Historical,EV stock,Buses,BEV,Vehicles,23272.727272727272,forward_fill,2024
EU27,Historical,EV sales,Buses,BEV,Vehicles,7511.111111111111,forward_fill,2024
EU27,Historical,EV stock share,Trucks,EV,percent,0.7000000029802325,forward_fill,2024
EU27,Historical,EV sales share,Trucks,EV,percent,6.530863907511231,forward_fill,2024
EU27,Historical,EV stock,Cars,FCEV,Vehicles,5522.5,forward_fill,2024
EU27,Historical,EV sales,Cars,FCEV,Vehicles,539.0,forward_fill,2024
EU27,Historical,EV stock,Cars,BEV,Vehicles,7053333.333333333,forward_fill,2024
EU27,Historical,EV sales,Cars,BEV,Vehicles,2133333.333333333,forward_fill,2024
EU27,Historical,EV stock,Vans,PHEV,Vehicles,12600.0,forward_fill,2024
EU27,Historical,EV charging points,EV,Publicly available fast,charging points,137224.48979591837,forward_fill,2024
EU27,Historical,EV stock,Trucks,BEV,Vehicles,72592.5925925926,forward_fill,2024
EU27,Historical,EV stock,Trucks,FCEV,Vehicles,177.5,forward_fill,2024
EU27,Historical,EV sales,Trucks,PHEV,Vehicles,60.16666666666667,forward_fill,2024
EU27,Historical,EV sales,Trucks,FCEV,Vehicles,25.78571428571429,forward_fill,2024
EU27,Historical,EV stock,Trucks,PHEV,Vehicles,156.25,forward_fill,2024
Europe,Historical,Oil displacement Mbd,Buses,EV,Milion barrels per day,0.011250000479777122,forward_fill,2024
Europe,Historical,Oil displacement Mbd,Trucks,EV,Milion barrels per day,0.017500000540167503,forward_fill,2024
Europe,Historical,Oil displacement Mbd,Vans,EV,Milion barrels per day,0.03674999868962976,forward_fill,2024
Europe,Historical,Oil displacement Mbd,Cars,EV,Milion barrels per day,0.2890000017732374,forward_fill,2024
Europe,Historical,"Oil displacement, million lge",Buses,EV,"Oil displacement, million lge",680.5555555555555,forward_fill,2024
Europe,Historical,"Oil displacement, million lge",Trucks,EV,"Oil displacement, million lge",1769.4736842105262,forward_fill,2024
Europe,Historical,"Oil displacement, million lge",Vans,EV,"Oil displacement, million lge",1999.9999999999998,forward_fill,2024
Europe,Historical,"Oil displacement, million lge",Cars,EV,"Oil displacement, million lge",16666.666666666664,forward_fill,2024
Europe,Historical,EV stock share,Trucks,EV,percent,0.599999986588955,forward_fill,2024
Europe,Historical,EV sales share,Trucks,EV,percent,3.6056340192429075,forward_fill,2024
Europe,Historical,EV stock share,Cars,EV,percent,5.348147919475609,forward_fill,2024
Europe,Historical,EV charging points,EV,Publicly available slow,charging points,791136.3636363635,forward_fill,2024
Europe,Historical,EV charging points,EV,Publicly available fast,charging points,177941.17647058825,forward_fill,2024
Europe,Historical,EV sales share,Cars,EV,percent,22.05,forward_fill,2024
Europe,Historical,EV sales share,Buses,EV,percent,21.304348267769768,forward_fill,2024
Europe,Historical,EV stock share,Vans,EV,percent,1.5714286784736562,forward_fill,2024
Europe,Historical,EV sales share,Vans,EV,percent,9.969230606711125,forward_fill,2024
Europe,Historical,EV stock share,Buses,EV,percent,2.327272746188583,forward_fill,2024
Europe,Historical,EV stock,Trucks,BEV,Vehicles,75348.83720930234,forward_fill,2024
Europe,Historical,EV stock,Trucks,FCEV,Vehicles,865.3846153846154,forward_fill,2024
Europe,Historical,EV stock,Trucks,PHEV,Vehicles,144.92753623188406,forward_fill,2024
Europe,Historical,EV sales,Trucks,PHEV,Vehicles,60.16666666666667,forward_fill,2024
Europe,Historical,EV sales,Trucks,FCEV,Vehicles,22.5625,forward_fill,2024
Europe,Historical,Electricity demand,Buses,EV,GWh,3124.9999999999995,forward_fill,2024
Europe,Historical,Electricity demand,Trucks,EV,GWh,11115.384615384615,forward_fill,2024
Europe,Historical,Electricity demand,Vans,EV,GWh,10506.25,forward_fill,2024
Europe,Historical,Electricity demand,Cars,EV,GWh,76454.54545454547,forward_fill,2024
Europe,Historical,EV sales,Trucks,BEV,Vehicles,32702.7027027027,forward_fill,2024
Europe,Historical,EV stock,Cars,PHEV,Vehicles,5955882.352941176,forward_fill,2024
Europe,Historical,EV sales,Cars,PHEV,Vehicles,1100000.0,forward_fill,2024
Europe,Historical,EV stock,Cars,FCEV,Vehicles,6436.170212765957,forward_fill,2024
Europe,Historical,EV sales,Cars,FCEV,Vehicles,574.0,forward_fill,2024
Europe,Historical,EV stock,Cars,BEV,Vehicles,10202272.727272727,forward_fill,2024
Europe,Historical,EV sales,Cars,BEV,Vehicles,3025000.0,forward_fill,2024
Europe,Historical,EV stock,Vans,PHEV,Vehicles,16000.0,forward_fill,2024
Europe,Historical,EV sales,Vans,PHEV,Vehicles,1745.4545454545455,forward_fill,2024
Europe,Historical,EV stock,Vans,FCEV,Vehicles,451.25,forward_fill,2024
Europe,Historical,EV stock,Vans,BEV,Vehicles,630000.0,forward_fill,2024
Europe,Historical,EV sales,Vans,FCEV,Vehicles,60.900000000000006,forward_fill,2024
Europe,Historical,EV sales,Buses,PHEV,Vehicles,350.6849315068493,forward_fill,2024
Europe,Historical,EV stock,Buses,FCEV,Vehicles,1254.4,forward_fill,2024
Europe,Historical,EV stock,Buses,PHEV,Vehicles,1107.6923076923078,forward_fill,2024
Europe,Historical,EV sales,Vans,BEV,Vehicles,249999.99999999997,forward_fill,2024
Europe,Historical,EV sales,Buses,FCEV,Vehicles,367.5,forward_fill,2024
Europe,Historical,EV stock,Buses,BEV,Vehicles,32266.666666666668,forward_fill,2024
Europe,Historical,EV sales,Buses,BEV,Vehicles,13778.000000000002,forward_fill,2024
Finland,Historical,EV stock share,Buses,EV,percent,6.8653064403668935,forward_fill,2024
Finland,Historical,EV sales share,Vans,EV,percent,35.156249476131066,forward_fill,2024
Finland,Historical,EV sales share,Cars,EV,percent,76.73684210526315,forward_fill,2024
Finland,Historical,EV stock share,Vans,EV,percent,2.122807136202792,forward_fill,2024
Finland,Historical,EV sales share,Trucks,EV,percent,6.333333253860457,forward_fill,2024
Finland,Historical,EV stock share,Cars,EV,percent,12.150000929832483,forward_fill,2024
Finland,Historical,EV stock share,Trucks,EV,percent,0.2999999932944775,forward_fill,2024
Finland,Historical,EV sales share,Buses,EV,percent,30.099999999999998,forward_fill,2024
Finland,Historical,EV charging points,EV,Publicly available fast,charging points,6030.7692307692305,forward_fill,2024
Finland,Historical,EV charging points,EV,Publicly available slow,charging points,11232.467532467534,forward_fill,2024
Finland,Historical,EV sales,Vans,BEV,Vehicles,3764.7058823529414,forward_fill,2024
Finland,Historical,EV stock,Buses,PHEV,Vehicles,2.0,forward_fill,2024
Finland,Historical,EV sales,Vans,PHEV,Vehicles,9.799999999999999,forward_fill,2024
Finland,Historical,EV stock,Vans,BEV,Vehicles,6400.0,forward_fill,2024
Finland,Historical,EV stock,Buses,BEV,Vehicles,744.7272727272727,forward_fill,2024
Finland,Historical,EV sales,Buses,BEV,Vehicles,77.0,forward_fill,2024
Finland,Historical,EV stock,Cars,PHEV,Vehicles,196000.0,forward_fill,2024
Finland,Historical,EV sales,Trucks,BEV,Vehicles,190.0,forward_fill,2024
Finland,Historical,EV stock,Trucks,BEV,Vehicles,484.00000000000006,forward_fill,2024
Finland,Historical,EV sales,Cars,PHEV,Vehicles,20250.0,forward_fill,2024
Finland,Historical,EV stock,Vans,PHEV,Vehicles,323.46153846153845,forward_fill,2024
Finland,Historical,EV stock,Cars,FCEV,Vehicles,2.0,forward_fill,2024
Finland,Historical,EV sales,Cars,BEV,Vehicles,60000.0,forward_fill,2024
Finland,Historical,EV stock,Cars,BEV,Vehicles,156800.0,forward_fill,2024
France,Historical,EV sales share,Trucks,EV,percent,45.22352536079401,forward_fill,2024
France,Historical,EV stock share,Trucks,EV,percent,1.500000059604645,forward_fill,2024
France,Historical,EV stock share,Cars,EV,percent,6.003571251521319,forward_fill,2024
France,Historical,EV sales share,Cars,EV,percent,31.25,forward_fill,2024
France,Historical,EV stock,Buses,BEV,Vehicles,2594.1176470588234,forward_fill,2024
France,Historical,EV sales,Buses,FCEV,Vehicles,23.1,forward_fill,2024
France,Historical,EV stock,Buses,FCEV,Vehicles,57.5,forward_fill,2024
France,Historical,EV stock,Buses,PHEV,Vehicles,2.0999999999999996,forward_fill,2024
France,Historical,EV sales,Vans,BEV,Vehicles,56250.0,forward_fill,2024
France,Historical,EV stock,Vans,BEV,Vehicles,88662.16216216216,forward_fill,2024
France,Historical,EV stock share,Vans,EV,percent,1.408333174056471,forward_fill,2024
France,Historical,EV sales share,Vans,EV,percent,11.787754576785147,forward_fill,2024
France,Historical,EV stock share,Buses,EV,percent,2.784210445808235,forward_fill,2024
France,Historical,EV sales share,Buses,EV,percent,12.071428571428571,forward_fill,2024
France,Historical,EV stock,Cars,BEV,Vehicles,1549032.2580645161,forward_fill,2024
France,Historical,EV sales,Cars,BEV,Vehicles,457619.04761904763,forward_fill,2024
France,Historical,EV sales,Cars,FCEV,Vehicles,480.5,forward_fill,2024
France,Historical,EV stock,Cars,FCEV,Vehicles,1342.542372881356,forward_fill,2024
France,Historical,EV stock,Vans,PHEV,Vehicles,2585.8585858585857,forward_fill,2024
France,Historical,EV stock,Vans,FCEV,Vehicles,311.48148148148147,forward_fill,2024
France,Historical,EV sales,Vans,PHEV,Vehicles,154.0,forward_fill,2024
France,Historical,EV stock,Trucks,BEV,Vehicles,31113.636363636368,forward_fill,2024
France,Historical,EV sales,Trucks,FCEV,Vehicles,1.05,forward_fill,2024
France,Historical,EV stock,Trucks,FCEV,Vehicles,1.05,forward_fill,2024
France,Historical,EV stock,Trucks,PHEV,Vehicles,10.5,forward_fill,2024
France,Historical,EV sales,Trucks,BEV,Vehicles,26947.368421052637,forward_fill,2024
France,Historical,EV stock,Cars,PHEV,Vehicles,809534.8837209302,forward_fill,2024
France,Historical,EV sales,Cars,PHEV,Vehicles,196923.07692307694,forward_fill,2024
France,Historical,EV sales,Buses,BEV,Vehicles,684.5,forward_fill,2024
France,Historical,EV charging points,EV,Publicly available fast,charging points,41237.11340206185,forward_fill,2024
France,Historical,EV charging points,EV,Publicly available slow,charging points,129783.78378378379,forward_fill,2024
Germany,Historical,EV sales,Trucks,BEV,Vehicles,4400.0,forward_fill,2024
Germany,Historical,EV stock,Cars,PHEV,Vehicles,1162790.6976744186,forward_fill,2024
Germany,Historical,EV stock,Trucks,BEV,Vehicles,41344.444444444445,forward_fill,2024
Germany,Historical,EV sales,Trucks,FCEV,Vehicles,8.4,forward_fill,2024
Germany,Historical,EV stock,Trucks,FCEV,Vehicles,8.4,forward_fill,2024
Germany,Historical,EV sales,Trucks,PHEV,Vehicles,4.2,forward_fill,2024
Germany,Historical,EV stock,Trucks,PHEV,Vehicles,4.2,forward_fill,2024
Germany,Historical,EV sales share,Trucks,EV,percent,3.526666520436594,forward_fill,2024
Germany,Historical,EV stock share,Cars,EV,percent,7.476923158182898,forward_fill,2024
Germany,Historical,EV sales share,Cars,EV,percent,18.58064516129032,forward_fill,2024
Germany,Historical,EV stock share,Trucks,EV,percent,1.624999940395355,forward_fill,2024
Germany,Historical,EV stock share,Vans,EV,percent,4.6117644194500516,forward_fill,2024
Germany,Historical,EV sales share,Vans,EV,percent,11.336143871993487,forward_fill,2024
Germany,Historical,EV stock,Cars,BEV,Vehicles,2250000.0,forward_fill,2024
Germany,Historical,EV sales,Cars,FCEV,Vehicles,182.0,forward_fill,2024
Germany,Historical,EV sales,Cars,BEV,Vehicles,575319.1489361703,forward_fill,2024
Germany,Historical,EV stock,Vans,PHEV,Vehicles,3324.675324675324,forward_fill,2024
Germany,Historical,EV stock share,Buses,EV,percent,6.278260842162853,forward_fill,2024
Germany,Historical,EV sales share,Buses,EV,percent,17.307692307692307,forward_fill,2024
Germany,Historical,EV stock,Cars,FCEV,Vehicles,2742.8571428571427,forward_fill,2024
Germany,Historical,EV sales,Cars,PHEV,Vehicles,125999.99999999999,forward_fill,2024
Germany,Historical,EV stock,Buses,BEV,Vehicles,4611.764705882353,forward_fill,2024
Germany,Historical,EV sales,Buses,BEV,Vehicles,1120.0,forward_fill,2024
Germany,Historical,EV charging points,EV,Publicly available fast,charging points,29399.999999999996,forward_fill,2024
Germany,Historical,EV charging points,EV,Publicly available slow,charging points,106605.6338028169,forward_fill,2024
Germany,Historical,EV sales,Vans,PHEV,Vehicles,251.99999999999997,forward_fill,2024
Germany,Historical,EV sales,Vans,FCEV,Vehicles,50.400000000000006,forward_fill,2024
Germany,Historical,EV stock,Vans,FCEV,Vehicles,137.5,forward_fill,2024
Germany,Historical,EV stock,Vans,BEV,Vehicles,149452.83018867922,forward_fill,2024
Germany,Historical,EV stock,Buses,PHEV,Vehicles,150.76923076923077,forward_fill,2024
Germany,Historical,EV sales,Vans,BEV,Vehicles,34722.22222222222,forward_fill,2024
Germany,Historical,EV sales,Buses,FCEV,Vehicles,88.04761904761904,forward_fill,2024
Germany,Historical,EV stock,Buses,FCEV,Vehicles,376.47058823529414,forward_fill,2024
Germany,Historical,EV sales,Buses,PHEV,Vehicles,3.5,forward_fill,2024
Greece,Historical,EV charging points,EV,Publicly available fast,charging points,573.1578947368421,forward_fill,2024
Greece,Historical,EV charging points,EV,Publicly available slow,charging points,8228.57142857143,forward_fill,2024
Greece,Historical,EV stock share,Cars,EV,percent,1.592500150203712,forward_fill,2024
Greece,Historical,EV sales share,Cars,EV,percent,24.810126282774938,forward_fill,2024
Greece,Historical,EV stock,Cars,PHEV,Vehicles,36750.0,forward_fill,2024
Greece,Historical,EV sales,Cars,BEV,Vehicles,17500.0,forward_fill,2024
Greece,Historical,EV stock,Cars,BEV,Vehicles,22837.83783783784,forward_fill,2024
Greece,Historical,EV sales,Cars,PHEV,Vehicles,18181.818181818184,forward_fill,2024
Hungary,Historical,EV sales share,Cars,EV,percent,14.069766817768587,forward_fill,2024
Hungary,Historical,EV sales,Cars,PHEV,Vehicles,6173.469387755102,forward_fill,2024
Hungary,Historical,EV sales,Cars,BEV,Vehicles,7157.446808510638,forward_fill,2024
Iceland,Historical,EV charging points,EV,Publicly available fast,charging points,142.22222222222223,forward_fill,2024
Iceland,Historical,EV charging points,EV,Publicly available slow,charging points,2305.8823529411766,forward_fill,2024
Iceland,Historical,EV sales,Cars,BEV,Vehicles,14492.753623188406,forward_fill,2024
Iceland,Historical,EV sales share,Cars,EV,percent,73.05797101449275,forward_fill,2024
Iceland,Historical,EV stock share,Cars,EV,percent,23.14285714285714,forward_fill,2024
Iceland,Historical,EV stock,Cars,PHEV,Vehicles,25473.684210526317,forward_fill,2024
Iceland,Historical,EV sales,Cars,FCEV,Vehicles,1.05,forward_fill,2024
Iceland,Historical,EV sales,Cars,PHEV,Vehicles,1680.0,forward_fill,2024
Iceland,Historical,EV stock,Cars,FCEV,Vehicles,23.516129032258064,forward_fill,2024
Iceland,Historical,EV stock,Cars,BEV,Vehicles,34571.42857142857,forward_fill,2024
India,Projection-STEPS,EV stock,Cars,FCEV,Vehicles,3.0,forward_fill,2024
India,Historical,EV charging points,EV,Publicly available fast,charging points,4100.0,forward_fill,2024
India,Historical,EV charging points,EV,Publicly available slow,charging points,6800.0,forward_fill,2024
India,Historical,Electricity demand,Buses,EV,GWh,829.5,forward_fill,2024
India,Historical,Electricity demand,Vans,EV,GWh,43.050000000000004,forward_fill,2024
India,Historical,Electricity demand,Cars,EV,GWh,2271621.592346129,forward_fill,2024
India,Historical,Oil displacement Mbd,Buses,EV,Milion barrels per day,0.0082499999552975,forward_fill,2024
India,Historical,Oil displacement Mbd,Vans,EV,Milion barrels per day,0.00020346154693765095,forward_fill,2024
India,Historical,Oil displacement Mbd,Cars,EV,Milion barrels per day,0.005200000014156,forward_fill,2024
India,Historical,"Oil displacement, million lge",Buses,EV,"Oil displacement, million lge",591.8032786885245,forward_fill,2024
India,Historical,"Oil displacement, million lge",Vans,EV,"Oil displacement, million lge",11.266666666666667,forward_fill,2024
India,Historical,"Oil displacement, million lge",Cars,EV,"Oil displacement, million lge",312.49999999999994,forward_fill,2024
India,Historical,EV sales,Buses,FCEV,Vehicles,1.4,forward_fill,2024
India,Historical,EV stock,Buses,FCEV,Vehicles,105.0,forward_fill,2024
India,Historical,EV stock,Vans,BEV,Vehicles,7723.188405797102,forward_fill,2024
India,Historical,EV sales,Vans,BEV,Vehicles,244.99999999999997,forward_fill,2024
India,Historical,EV stock share,Cars,EV,percent,0.6406666510634988,forward_fill,2024
India,Historical,EV sales share,Cars,EV,percent,3.3333332008785606,forward_fill,2024
India,Historical,EV stock,Cars,BEV,Vehicles,312499.99999999994,forward_fill,2024
India,Historical,EV sales,Cars,BEV,Vehicles,140083.33333333334,forward_fill,2024
India,Historical,EV sales,Cars,PHEV,Vehicles,3169.5652173913045,forward_fill,2024
India,Historical,EV stock,Cars,FCEV,Vehicles,3.0,forward_fill,2024
India,Historical,EV stock,Cars,PHEV,Vehicles,1267.5,forward_fill,2024
India,Historical,EV stock,Buses,BEV,Vehicles,22761.290322580648,forward_fill,2024
India,Historical,EV sales,Buses,BEV,Vehicles,2645.0,forward_fill,2024
India,Historical,EV stock share,Vans,EV,percent,0.0860113591525304,forward_fill,2024
India,Historical,EV sales share,Vans,EV,percent,0.0433999992907047,forward_fill,2024
India,Historical,EV sales share,Buses,EV,percent,7.458065163952764,forward_fill,2024
India,Historical,EV stock share,Buses,EV,percent,1.099999994039535,forward_fill,2024
Indonesia,Historical,EV charging points,EV,Publicly available fast,charging points,130.0,forward_fill,2024
Indonesia,Historical,EV charging points,EV,Publicly available slow,charging points,580.0,forward_fill,2024
Ireland,Historical,EV sales share,Cars,EV,percent,33.13636363636364,forward_fill,2024
Ireland,Historical,EV sales,Cars,BEV,Vehicles,33062.5,forward_fill,2024
Ireland,Historical,EV sales,Cars,PHEV,Vehicles,12987.012987012988,forward_fill,2024
Israel,Historical,EV sales,Buses,BEV,Vehicles,421.875,forward_fill,2024
Israel,Historical,EV stock share,Vans,EV,percent,0.4250000044703475,forward_fill,2024
Israel,Historical,EV sales share,Vans,EV,percent,0.5217391737016716,forward_fill,2024
Israel,Historical,EV stock share,Buses,EV,percent,4.224999627098454,forward_fill,2024
Israel,Historical,EV sales share,Buses,EV,percent,12.100000000000001,forward_fill,2024
Israel,Historical,EV sales share,Cars,EV,percent,30.083333333333336,forward_fill,2024
Israel,Historical,EV stock share,Cars,EV,percent,7.055999359130886,forward_fill,2024
Israel,Historical,EV stock,Cars,PHEV,Vehicles,81818.18181818182,forward_fill,2024
Israel,Historical,EV sales,Cars,PHEV,Vehicles,16000.0,forward_fill,2024
Israel,Historical,EV stock,Cars,BEV,Vehicles,188204.54545454547,forward_fill,2024
Israel,Historical,EV stock,Vans,BEV,Vehicles,750.0,forward_fill,2024
Israel,Historical,EV sales,Vans,BEV,Vehicles,93.10344827586208,forward_fill,2024
Israel,Historical,EV sales,Cars,BEV,Vehicles,88925.92592592593,forward_fill,2024
Israel,Historical,EV stock,Buses,BEV,Vehicles,1951.6129032258063,forward_fill,2024
Israel,Historical,EV stock,Vans,PHEV,Vehicles,21.0,forward_fill,2024
Israel,Historical,EV charging points,EV,Publicly available fast,charging points,1867.0370370370372,forward_fill,2024
Israel,Historical,EV charging points,EV,Publicly available slow,charging points,7056.000000000001,forward_fill,2024
Italy,Historical,EV charging points,EV,Publicly available fast,charging points,10093.846153846154,forward_fill,2024
Italy,Historical,EV charging points,EV,Publicly available slow,charging points,51612.90322580645,forward_fill,2024
Italy,Historical,EV sales,Buses,BEV,Vehicles,1400.8333333333333,forward_fill,2024
Italy,Historical,EV sales share,Buses,EV,percent,15.609756460649354,forward_fill,2024
Italy,Historical,EV sales share,Cars,EV,percent,9.841859620477567,forward_fill,2024
Italy,Historical,EV stock share,Buses,EV,percent,1.4578314178099754,forward_fill,2024
Italy,Historical,EV stock share,Vans,EV,percent,0.9166666699780357,forward_fill,2024
Italy,Historical,EV sales share,Vans,EV,percent,5.879999465942405,forward_fill,2024
Italy,Historical,EV stock,Buses,BEV,Vehicles,1265.8227848101267,forward_fill,2024
Italy,Historical,EV sales,Buses,FCEV,Vehicles,14.700000000000001,forward_fill,2024
Italy,Historical,EV sales,Cars,BEV,Vehicles,88897.95918367346,forward_fill,2024
Italy,Historical,EV stock share,Cars,EV,percent,1.857142667381126,forward_fill,2024
Italy,Historical,EV stock,Vans,BEV,Vehicles,33923.07692307692,forward_fill,2024
Italy,Historical,EV sales,Vans,PHEV,Vehicles,1639.344262295082,forward_fill,2024
Italy,Historical,EV stock,Vans,PHEV,Vehicles,4009.0909090909095,forward_fill,2024
Italy,Historical,EV sales,Vans,BEV,Vehicles,12643.90243902439,forward_fill,2024
Italy,Historical,EV stock,Buses,FCEV,Vehicles,15.076923076923077,forward_fill,2024
Italy,Historical,EV stock,Cars,BEV,Vehicles,338823.5294117647,forward_fill,2024
Italy,Historical,EV sales,Cars,FCEV,Vehicles,1.4,forward_fill,2024
Italy,Historical,EV stock,Cars,FCEV,Vehicles,62.160714285714285,forward_fill,2024
Italy,Historical,EV sales,Cars,PHEV,Vehicles,75384.61538461538,forward_fill,2024
Italy,Historical,EV stock,Cars,PHEV,Vehicles,347222.2222222222,forward_fill,2024
Japan,Historical,EV stock,Vans,BEV,Vehicles,10500.0,forward_fill,2024
Japan,Historical,EV sales,Cars,FCEV,Vehicles,224.0,forward_fill,2024
Japan,Historical,EV stock,Cars,BEV,Vehicles,400476.1904761905,forward_fill,2024
Japan,Historical,EV sales,Cars,BEV,Vehicles,131254.2372881356,forward_fill,2024
Japan,Historical,EV stock,Cars,FCEV,Vehicles,8211.842105263158,forward_fill,2024
Japan,Historical,EV sales,Trucks,BEV,Vehicles,125.0,forward_fill,2024
Japan,Historical,EV stock,Trucks,BEV,Vehicles,409.0909090909091,forward_fill,2024
Japan,Historical,EV stock,Cars,PHEV,Vehicles,312500.0,forward_fill,2024
Japan,Historical,EV sales,Cars,PHEV,Vehicles,71157.8947368421,forward_fill,2024
Japan,Historical,EV charging points,EV,Publicly available fast,charging points,10971.42857142857,forward_fill,2024
Japan,Historical,EV charging points,EV,Publicly available slow,charging points,23047.61904761905,forward_fill,2024
Japan,Historical,EV sales share,Cars,EV,percent,4.6285712621650035,forward_fill,2024
Japan,Historical,EV sales share,Vans,EV,percent,0.7396000246047962,forward_fill,2024
Japan,Historical,EV stock share,Vans,EV,percent,0.09099999666213959,forward_fill,2024
