region,category,parameter,mode,powertrain,unit,value_2022,value_2023,value_2024,growth_rate,threshold,is_small_base,growth_rate_uncapped,fill_method,growth_2022_2023_pct,applied_growth_rate_pct,uncapped_growth_rate_pct,was_capped,note
China,Historical,EV sales,Cars,BEV,Vehicles,4400000.0,5400000.0,6627272.7272727275,0.22727272727272727,100.0,False,0.22727272727272727,forward_fill,22.73,22.73,22.73,False,Established market (≥100.0 Vehicles) - historical growth applied
China,Historical,Oil displacement Mbd,Buses,EV,Milion barrels per day,0.028000000864267,0.028000000864267,0.028000000864267,0.0,50.0,True,0.0,forward_fill,0.0,0.0,0.0,False,Established market (≥50.0 Milion barrels per day) - historical growth applied
China,Historical,Oil displacement Mbd,Trucks,EV,Milion barrels per day,0.017000000923872,0.021999999880791,0.028470586379507428,0.29411756971717706,50.0,True,0.29411756971717706,forward_fill,29.41,29.41,29.41,False,Established market (≥50.0 Milion barrels per day) - historical growth applied
China,Historical,Oil displacement Mbd,Vans,EV,Milion barrels per day,0.00650000013411,0.009800000116229,0.014775384661009474,0.5076922944665211,50.0,True,0.5076922944665211,forward_fill,50.77,50.77,50.77,False,Established market (≥50.0 Milion barrels per day) - historical growth applied
China,Historical,Oil displacement Mbd,Cars,EV,Milion barrels per day,0.159999996423721,0.310000002384186,0.6006250226637374,0.9375000582076674,50.0,True,0.9375000582076674,forward_fill,93.75,93.75,93.75,False,Established market (≥50.0 Milion barrels per day) - historical growth applied
China,Historical,"Oil displacement, million lge",Buses,EV,"Oil displacement, million lge",1600.0,1700.0,1806.25,0.0625,50.0,False,0.0625,forward_fill,6.25,6.25,6.25,False,"Established market (≥50.0 Oil displacement, million lge) - historical growth applied"
China,Historical,"Oil displacement, million lge",Trucks,EV,"Oil displacement, million lge",1000.0,1300.0,1690.0,0.3,50.0,False,0.3,forward_fill,30.0,30.0,30.0,False,"Established market (≥50.0 Oil displacement, million lge) - historical growth applied"
China,Historical,"Oil displacement, million lge",Vans,EV,"Oil displacement, million lge",390.0,590.0,892.5641025641025,0.5128205128205128,50.0,False,0.5128205128205128,forward_fill,51.28,51.28,51.28,False,"Established market (≥50.0 Oil displacement, million lge) - historical growth applied"
China,Historical,"Oil displacement, million lge",Cars,EV,"Oil displacement, million lge",9600.0,19000.0,37604.166666666664,0.9791666666666666,50.0,False,0.9791666666666666,forward_fill,97.92,97.92,97.92,False,"Established market (≥50.0 Oil displacement, million lge) - historical growth applied"
China,Historical,EV charging points,EV,Publicly available fast,charging points,760000.0,1200000.0,1894736.8421052631,0.5789473684210527,50.0,False,0.5789473684210527,forward_fill,57.89,57.89,57.89,False,Established market (≥50.0 charging points) - historical growth applied
China,Historical,EV charging points,EV,Publicly available slow,charging points,1000000.0,1500000.0,2250000.0,0.5,50.0,False,0.5,forward_fill,50.0,50.0,50.0,False,Established market (≥50.0 charging points) - historical growth applied
China,Historical,EV stock,Buses,FCEV,Vehicles,5400.0,6600.0,8066.666666666667,0.2222222222222222,100.0,False,0.2222222222222222,forward_fill,22.22,22.22,22.22,False,Established market (≥100.0 Vehicles) - historical growth applied
China,Historical,EV stock,Buses,BEV,Vehicles,570000.0,600000.0,631578.947368421,0.05263157894736842,100.0,False,0.05263157894736842,forward_fill,5.26,5.26,5.26,False,Established market (≥100.0 Vehicles) - historical growth applied
China,Historical,EV sales,Buses,FCEV,Vehicles,1300.0,1200.0,1107.6923076923078,-0.07692307692307693,100.0,False,-0.07692307692307693,forward_fill,-7.69,-7.69,-7.69,False,Established market (≥100.0 Vehicles) - historical growth applied
China,Historical,EV sales,Buses,BEV,Vehicles,44000.0,29000.0,20300.0,-0.3,100.0,False,-0.3409090909090909,forward_fill,-34.09,-30.0,-34.09,True,Small base (<100.0 Vehicles) - capped at 150% (was -34.1%)
China,Historical,EV stock,Vans,BEV,Vehicles,460000.0,680000.0,1005217.3913043478,0.4782608695652174,100.0,False,0.4782608695652174,forward_fill,47.83,47.83,47.83,False,Established market (≥100.0 Vehicles) - historical growth applied
China,Historical,EV sales,Vans,BEV,Vehicles,170000.0,240000.0,338823.5294117647,0.4117647058823529,100.0,False,0.4117647058823529,forward_fill,41.18,41.18,41.18,False,Established market (≥100.0 Vehicles) - historical growth applied
China,Historical,EV sales,Buses,PHEV,Vehicles,1100.0,1300.0,1536.3636363636365,0.18181818181818182,100.0,False,0.18181818181818182,forward_fill,18.18,18.18,18.18,False,Established market (≥100.0 Vehicles) - historical growth applied
China,Historical,EV stock,Buses,PHEV,Vehicles,36000.0,37000.0,38027.777777777774,0.027777777777777776,100.0,False,0.027777777777777776,forward_fill,2.78,2.78,2.78,False,Established market (≥100.0 Vehicles) - historical growth applied
China,Historical,EV stock,Vans,PHEV,Vehicles,1700.0,1700.0,1700.0,0.0,100.0,False,0.0,forward_fill,0.0,0.0,0.0,False,Established market (≥100.0 Vehicles) - historical growth applied
China,Historical,EV sales,Vans,FCEV,Vehicles,810.0,1900.0,4456.79012345679,1.345679012345679,100.0,False,1.345679012345679,forward_fill,134.57,134.57,134.57,False,Established market (≥100.0 Vehicles) - historical growth applied
China,Historical,EV stock,Vans,FCEV,Vehicles,810.0,2700.0,9000.0,2.3333333333333335,100.0,False,2.3333333333333335,forward_fill,233.33,233.33,233.33,False,Established market (≥100.0 Vehicles) - historical growth applied
China,Historical,Electricity demand,Buses,EV,GWh,11000.0,9700.0,8553.636363636364,-0.11818181818181818,10.0,False,-0.11818181818181818,forward_fill,-11.82,-11.82,-11.82,False,Established market (≥10.0 GWh) - historical growth applied
China,Historical,Electricity demand,Trucks,EV,GWh,4900.0,5200.0,5518.367346938776,0.061224489795918366,10.0,False,0.061224489795918366,forward_fill,6.12,6.12,6.12,False,Established market (≥10.0 GWh) - historical growth applied
China,Historical,Electricity demand,Vans,EV,GWh,940.0,1200.0,1531.9148936170213,0.2765957446808511,10.0,False,0.2765957446808511,forward_fill,27.66,27.66,27.66,False,Established market (≥10.0 GWh) - historical growth applied
China,Historical,Electricity demand,Cars,EV,GWh,23000.0,38000.0,62782.608695652176,0.6521739130434783,10.0,False,0.6521739130434783,forward_fill,65.22,65.22,65.22,False,Established market (≥10.0 GWh) - historical growth applied
Colombia,Historical,EV sales,Cars,BEV,Vehicles,1900.0,3600.0,6821.0526315789475,0.8947368421052632,100.0,False,0.8947368421052632,forward_fill,89.47,89.47,89.47,False,Established market (≥100.0 Vehicles) - historical growth applied
Colombia,Historical,EV sales,Cars,PHEV,Vehicles,2400.0,2500.0,2604.166666666667,0.041666666666666664,100.0,False,0.041666666666666664,forward_fill,4.17,4.17,4.17,False,Established market (≥100.0 Vehicles) - historical growth applied
Colombia,Historical,EV sales share,Cars,EV,percent,2.0,3.90000009536743,7.605000371932981,0.9500000476837149,1.0,False,0.9500000476837149,forward_fill,95.0,95.0,95.0,False,Established market (≥1.0 percent) - historical growth applied
Costa Rica,Historical,EV sales,Cars,BEV,Vehicles,1600.0,4900.0,15006.25,2.0625,100.0,False,2.0625,forward_fill,206.25,206.25,206.25,False,Established market (≥100.0 Vehicles) - historical growth applied
Costa Rica,Historical,EV sales share,Cars,EV,percent,5.5,12.0,26.18181818181818,1.1818181818181819,1.0,False,1.1818181818181819,forward_fill,118.18,118.18,118.18,False,Established market (≥1.0 percent) - historical growth applied
Costa Rica,Historical,EV stock,Cars,BEV,Vehicles,4100.0,9000.0,19756.09756097561,1.1951219512195121,100.0,False,1.1951219512195121,forward_fill,119.51,119.51,119.51,False,Established market (≥100.0 Vehicles) - historical growth applied
Croatia,Historical,EV sales share,Cars,EV,percent,5.0,4.59999990463257,4.231999824523931,-0.08000001907348597,1.0,False,-0.08000001907348597,forward_fill,-8.0,-8.0,-8.0,False,Established market (≥1.0 percent) - historical growth applied
Croatia,Historical,EV sales,Cars,BEV,Vehicles,1400.0,1600.0,1828.5714285714284,0.14285714285714285,100.0,False,0.14285714285714285,forward_fill,14.29,14.29,14.29,False,Established market (≥100.0 Vehicles) - historical growth applied
Croatia,Historical,EV sales,Cars,PHEV,Vehicles,840.0,990.0,1166.7857142857142,0.17857142857142858,100.0,False,0.17857142857142858,forward_fill,17.86,17.86,17.86,False,Established market (≥100.0 Vehicles) - historical growth applied
Cyprus,Historical,EV sales,Cars,PHEV,Vehicles,230.0,510.0,1130.8695652173913,1.2173913043478262,100.0,False,1.2173913043478262,forward_fill,121.74,121.74,121.74,False,Established market (≥100.0 Vehicles) - historical growth applied
Cyprus,Historical,EV sales,Cars,BEV,Vehicles,400.0,790.0,1560.25,0.975,100.0,False,0.975,forward_fill,97.5,97.5,97.5,False,Established market (≥100.0 Vehicles) - historical growth applied
Cyprus,Historical,EV sales share,Cars,EV,percent,5.40000009536743,8.80000019073486,14.340741109128508,0.6296296361706055,1.0,False,0.6296296361706055,forward_fill,62.96,62.96,62.96,False,Established market (≥1.0 percent) - historical growth applied
Czech Republic,Historical,EV sales share,Cars,EV,percent,3.90000009536743,5.40000009536743,7.476923158182898,0.38461537521031286,1.0,False,0.38461537521031286,forward_fill,38.46,38.46,38.46,False,Established market (≥1.0 percent) - historical growth applied
Czech Republic,Historical,EV sales,Cars,PHEV,Vehicles,3600.0,5300.0,7802.777777777778,0.4722222222222222,100.0,False,0.4722222222222222,forward_fill,47.22,47.22,47.22,False,Established market (≥100.0 Vehicles) - historical growth applied
Czech Republic,Historical,EV sales,Cars,BEV,Vehicles,3900.0,6700.0,11510.25641025641,0.717948717948718,100.0,False,0.717948717948718,forward_fill,71.79,71.79,71.79,False,Established market (≥100.0 Vehicles) - historical growth applied
Denmark,Historical,EV charging points,EV,Publicly available fast,charging points,1200.0,3000.0,7500.0,1.5,50.0,False,1.5,forward_fill,150.0,150.0,150.0,False,Established market (≥50.0 charging points) - historical growth applied
Denmark,Historical,EV charging points,EV,Publicly available slow,charging points,8300.0,14000.0,23614.457831325304,0.6867469879518072,50.0,False,0.6867469879518072,forward_fill,68.67,68.67,68.67,False,Established market (≥50.0 charging points) - historical growth applied
Denmark,Historical,EV stock,Vans,FCEV,Vehicles,2.0,2.0,2.0,0.0,100.0,True,0.0,forward_fill,0.0,0.0,0.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Denmark,Historical,EV stock,Buses,PHEV,Vehicles,26.0,17.0,11.899999999999999,-0.3,100.0,True,-0.34615384615384615,forward_fill,-34.62,-30.0,-34.62,True,Small base (<100.0 Vehicles) - capped at 150% (was -34.6%)
Denmark,Historical,EV sales,Vans,PHEV,Vehicles,370.0,370.0,370.0,0.0,100.0,False,0.0,forward_fill,0.0,0.0,0.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Denmark,Historical,EV stock,Vans,BEV,Vehicles,4400.0,7300.0,12111.363636363638,0.6590909090909091,100.0,False,0.6590909090909091,forward_fill,65.91,65.91,65.91,False,Established market (≥100.0 Vehicles) - historical growth applied
Denmark,Historical,EV sales,Vans,BEV,Vehicles,1900.0,2900.0,4426.315789473684,0.5263157894736842,100.0,False,0.5263157894736842,forward_fill,52.63,52.63,52.63,False,Established market (≥100.0 Vehicles) - historical growth applied
Denmark,Historical,EV stock,Vans,PHEV,Vehicles,1200.0,1500.0,1875.0,0.25,100.0,False,0.25,forward_fill,25.0,25.0,25.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Denmark,Historical,EV stock,Cars,BEV,Vehicles,110000.0,200000.0,363636.36363636365,0.8181818181818182,100.0,False,0.8181818181818182,forward_fill,81.82,81.82,81.82,False,Established market (≥100.0 Vehicles) - historical growth applied
Denmark,Historical,EV sales,Cars,BEV,Vehicles,31000.0,63000.0,128032.25806451612,1.032258064516129,100.0,False,1.032258064516129,forward_fill,103.23,103.23,103.23,False,Established market (≥100.0 Vehicles) - historical growth applied
Denmark,Historical,EV sales,Cars,FCEV,Vehicles,6.0,1.0,0.7,-0.3,100.0,True,-0.8333333333333334,forward_fill,-83.33,-30.0,-83.33,True,Small base (<100.0 Vehicles) - capped at 150% (was -83.3%)
Denmark,Historical,EV stock,Cars,FCEV,Vehicles,230.0,230.0,230.0,0.0,100.0,False,0.0,forward_fill,0.0,0.0,0.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Denmark,Historical,EV sales,Buses,BEV,Vehicles,400.0,200.0,140.0,-0.3,100.0,False,-0.5,forward_fill,-50.0,-30.0,-50.0,True,Small base (<100.0 Vehicles) - capped at 150% (was -50.0%)
Denmark,Historical,EV stock,Buses,BEV,Vehicles,700.0,920.0,1209.142857142857,0.3142857142857143,100.0,False,0.3142857142857143,forward_fill,31.43,31.43,31.43,False,Established market (≥100.0 Vehicles) - historical growth applied
Denmark,Historical,EV sales,Cars,PHEV,Vehicles,26000.0,17000.0,11900.0,-0.3,100.0,False,-0.34615384615384615,forward_fill,-34.62,-30.0,-34.62,True,Small base (<100.0 Vehicles) - capped at 150% (was -34.6%)
Denmark,Historical,EV stock,Trucks,BEV,Vehicles,99.0,460.0,2137.3737373737376,3.6464646464646466,100.0,False,3.6464646464646466,forward_fill,364.65,364.65,364.65,False,Established market (≥100.0 Vehicles) - historical growth applied
Denmark,Historical,EV stock,Trucks,FCEV,Vehicles,,3.0,3.1500000000000004,0.05,100.0,True,0.05,forward_fill,,5.0,5.0,False,5% default growth (no 2022 data)
Denmark,Historical,EV stock,Cars,PHEV,Vehicles,100000.0,110000.0,121000.00000000001,0.1,100.0,False,0.1,forward_fill,10.0,10.0,10.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Denmark,Historical,EV stock,Buses,FCEV,Vehicles,4.0,3.0,2.25,-0.25,100.0,True,-0.25,forward_fill,-25.0,-25.0,-25.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Denmark,Historical,EV sales,Trucks,BEV,Vehicles,100.0,320.0,1024.0,2.2,100.0,False,2.2,forward_fill,220.0,220.0,220.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Denmark,Historical,EV sales share,Buses,EV,percent,34.0,19.0,13.299999999999999,-0.3,1.0,False,-0.4411764705882353,forward_fill,-44.12,-30.0,-44.12,True,Small base (<1.0 percent) - capped at 150% (was -44.1%)
Denmark,Historical,EV sales share,Vans,EV,percent,8.69999980926514,13.0,19.42528778219305,0.4942529063225424,1.0,False,0.4942529063225424,forward_fill,49.43,49.43,49.43,False,Established market (≥1.0 percent) - historical growth applied
Denmark,Historical,EV stock share,Buses,EV,percent,6.5,8.5,11.115384615384615,0.3076923076923077,1.0,False,0.3076923076923077,forward_fill,30.77,30.77,30.77,False,Established market (≥1.0 percent) - historical growth applied
Denmark,Historical,EV stock share,Trucks,EV,percent,0.200000002980232,0.980000019073486,2.450000047683715,1.5,1.0,True,3.9000000223517457,forward_fill,390.0,150.0,390.0,True,Small base (<1.0 percent) - capped at 150% (was 390.0%)
Denmark,Historical,EV sales share,Trucks,EV,percent,2.09999990463257,5.5,14.404762558926278,1.619047737986596,1.0,False,1.619047737986596,forward_fill,161.9,161.9,161.9,False,Established market (≥1.0 percent) - historical growth applied
Denmark,Historical,EV stock share,Vans,EV,percent,1.5,2.40000009536743,3.840000305175782,0.6000000635782866,1.0,False,0.6000000635782866,forward_fill,60.0,60.0,60.0,False,Established market (≥1.0 percent) - historical growth applied
Denmark,Historical,EV stock share,Cars,EV,percent,7.80000019073486,11.0,15.512820133482617,0.41025637577114715,1.0,False,0.41025637577114715,forward_fill,41.03,41.03,41.03,False,Established market (≥1.0 percent) - historical growth applied
Denmark,Historical,EV sales share,Cars,EV,percent,39.0,46.0,54.256410256410255,0.1794871794871795,1.0,False,0.1794871794871795,forward_fill,17.95,17.95,17.95,False,Established market (≥1.0 percent) - historical growth applied
Estonia,Historical,EV sales share,Cars,EV,percent,5.40000009536743,8.80000019073486,14.340741109128508,0.6296296361706055,1.0,False,0.6296296361706055,forward_fill,62.96,62.96,62.96,False,Established market (≥1.0 percent) - historical growth applied
